r,s,ls,ld,lh,y,RateOfNetStorageActivity
KENYA,BESS001,3,1,3,2042,-1.5693
KENYA,BESS001,3,1,3,2043,-1.7708
KENYA,BESS001,3,1,3,2044,-1.727
KENYA,BESS001,3,1,3,2045,-4.8273
KENYA,BESS001,3,1,3,2046,-6.069
KENYA,BESS001,3,1,3,2047,-5.3812
KENYA,BESS001,3,1,3,2048,-2.7778
KENYA,BESS001,3,1,3,2049,-3.4175
KENYA,BESS001,3,1,3,2050,-10.1076
KENYA,BESS001,3,1,4,2024,-0.2048
KENYA,BESS001,3,1,4,2025,-1.314
KENYA,BESS001,3,1,4,2026,-0.076
KENYA,BESS001,3,1,4,2027,-1.3611
KENYA,BESS001,3,1,4,2028,-1.92
