r,s,ls,ld,lh,y,NetChargeWithinYear
KENYA,BESS001,3,1,2,2035,0.0991
KENYA,BESS001,3,1,2,2036,0.2484
KENYA,BESS001,3,1,2,2037,0.219
KENYA,BESS001,3,1,2,2038,0.0937
KENYA,BESS001,3,1,2,2039,0.0957
KENYA,BESS001,3,1,2,2040,0.031
KENYA,BESS001,3,1,2,2041,0.2225
KENYA,BESS001,3,1,2,2042,0.2225
KENYA,BESS001,3,1,2,2043,0.415
KENYA,BESS001,3,1,2,2044,0.5224
KENYA,BESS001,3,1,2,2045,0.6215
KENYA,BESS001,3,1,2,2046,0.5935
KENYA,BESS001,3,1,2,2047,0.6266
