r,l,f,y,Demand
KENYA,TS27,INDELC,2040,3.7129
KENYA,TS27,INDELC,2041,3.9258
KENYA,TS27,INDELC,2042,4.1471
KENYA,TS27,INDELC,2043,4.3829
KENYA,TS27,INDELC,2044,4.6321
KENYA,TS27,INDELC,2045,4.8954
KENYA,TS27,INDELC,2046,5.1738
KENYA,TS27,INDELC,2047,5.468
KENYA,TS27,INDELC,2048,5.7788
KENYA,TS27,INDELC,2049,6.1074
KENYA,TS27,INDELC,2050,6.4547
KENYA,TS27,RESELC,2019,0.8592
KENYA,TS27,RESELC,2020,0.8742
KENYA,TS27,RESELC,2021,0.9139
KENYA,TS27,RESELC,2022,0.9444
KENYA,TS27,RESELC,2023,0.9733
KENYA,TS27,RESELC,2024,1.0066
KENYA,TS27,RESELC,2025,1.043
KENYA,TS27,RESELC,2026,1.0812
KENYA,TS27,RESELC,2027,1.1436
KENYA,TS27,RESELC,2028,1.2098
KENYA,TS27,RESELC,2029,1.2854
KENYA,TS27,RESELC,2030,1.3666
KENYA,TS27,RESELC,2031,1.4428
KENYA,TS27,RESELC,2032,1.5272
KENYA,TS27,RESELC,2033,1.613
KENYA,TS27,RESELC,2034,1.7046
KENYA,TS27,RESELC,2035,1.8008
KENYA,TS27,RESELC,2036,1.8988
KENYA,TS27,RESELC,2037,2.0089
KENYA,TS27,RESELC,2038,2.1237
KENYA,TS27,RESELC,2039,2.2455
KENYA,TS27,RESELC,2040,2.3746
KENYA,TS27,RESELC,2041,2.5108
KENYA,TS27,RESELC,2042,2.6523
KENYA,TS27,RESELC,2043,2.8031
KENYA,TS27,RESELC,2044,2.9625
KENYA,TS27,RESELC,2045,3.1309
KENYA,TS27,RESELC,2046,3.3089
KENYA,TS27,RESELC,2047,3.497
KENYA,TS27,RESELC,2048,3.6959
KENYA,TS27,RESELC,2049,3.906
KENYA,TS27,RESELC,2050,4.1281
KENYA,TS28,COMELC,2019,0.2973
KENYA,TS28,COMELC,2020,0.3025
KENYA,TS28,COMELC,2021,0.3162
KENYA,TS28,COMELC,2022,0.3268
KENYA,TS28,COMELC,2023,0.3368
KENYA,TS28,COMELC,2024,0.3483
KENYA,TS28,COMELC,2025,0.3609
KENYA,TS28,COMELC,2026,0.3741
KENYA,TS28,COMELC,2027,0.3957
KENYA,TS28,COMELC,2028,0.4186
KENYA,TS28,COMELC,2029,0.4448
KENYA,TS28,COMELC,2030,0.4729
KENYA,TS28,COMELC,2031,0.4993
KENYA,TS28,COMELC,2032,0.5285
KENYA,TS28,COMELC,2033,0.5582
KENYA,TS28,COMELC,2034,0.5899
KENYA,TS28,COMELC,2035,0.6232
KENYA,TS28,COMELC,2036,0.6571
KENYA,TS28,COMELC,2037,0.6952
KENYA,TS28,COMELC,2038,0.7349
KENYA,TS28,COMELC,2039,0.777
KENYA,TS28,COMELC,2040,0.8217
KENYA,TS28,COMELC,2041,0.8688
KENYA,TS28,COMELC,2042,0.9178
KENYA,TS28,COMELC,2043,0.97
KENYA,TS28,COMELC,2044,1.0251
KENYA,TS28,COMELC,2045,1.0834
KENYA,TS28,COMELC,2046,1.145
KENYA,TS28,COMELC,2047,1.2101
KENYA,TS28,COMELC,2048,1.2789
KENYA,TS28,COMELC,2049,1.3517
KENYA,TS28,COMELC,2050,1.4285
KENYA,TS28,INDELC,2019,1.0242
KENYA,TS28,INDELC,2020,1.0422
KENYA,TS28,INDELC,2021,1.0895
KENYA,TS28,INDELC,2022,1.1259
KENYA,TS28,INDELC,2023,1.1603
KENYA,TS28,INDELC,2024,1.2
KENYA,TS28,INDELC,2025,1.2434
KENYA,TS28,INDELC,2026,1.2889
KENYA,TS28,INDELC,2027,1.3633
KENYA,TS28,INDELC,2028,1.4423
KENYA,TS28,INDELC,2029,1.5324
KENYA,TS28,INDELC,2030,1.6291
KENYA,TS28,INDELC,2031,1.72
KENYA,TS28,INDELC,2032,1.8207
KENYA,TS28,INDELC,2033,1.923
KENYA,TS28,INDELC,2034,2.0321
KENYA,TS28,INDELC,2035,2.1468
KENYA,TS28,INDELC,2036,2.2637
KENYA,TS28,INDELC,2037,2.3949
KENYA,TS28,INDELC,2038,2.5318
KENYA,TS28,INDELC,2039,2.677
KENYA,TS28,INDELC,2040,2.8308
KENYA,TS28,INDELC,2041,2.9932
KENYA,TS28,INDELC,2042,3.1619
KENYA,TS28,INDELC,2043,3.3417
KENYA,TS28,INDELC,2044,3.5317
KENYA,TS28,INDELC,2045,3.7325
KENYA,TS28,INDELC,2046,3.9447
KENYA,TS28,INDELC,2047,4.169
KENYA,TS28,INDELC,2048,4.406
KENYA,TS28,INDELC,2049,4.6565
KENYA,TS28,INDELC,2050,4.9213
KENYA,TS28,RESELC,2019,0.6551
KENYA,TS28,RESELC,2020,0.6665
KENYA,TS28,RESELC,2021,0.6968
KENYA,TS28,RESELC,2022,0.7201
KENYA,TS28,RESELC,2023,0.742
KENYA,TS28,RESELC,2024,0.7675
KENYA,TS28,RESELC,2025,0.7952
KENYA,TS28,RESELC,2026,0.8243
KENYA,TS28,RESELC,2027,0.8719
KENYA,TS28,RESELC,2028,0.9224
KENYA,TS28,RESELC,2029,0.98
KENYA,TS28,RESELC,2030,1.0419
KENYA,TS28,RESELC,2031,1.1
KENYA,TS28,RESELC,2032,1.1644
KENYA,TS28,RESELC,2033,1.2298
KENYA,TS28,RESELC,2034,1.2996
KENYA,TS28,RESELC,2035,1.373
KENYA,TS28,RESELC,2036,1.4477
KENYA,TS28,RESELC,2037,1.5316
KENYA,TS28,RESELC,2038,1.6192
KENYA,TS28,RESELC,2039,1.7121
KENYA,TS28,RESELC,2040,1.8105
KENYA,TS28,RESELC,2041,1.9143
KENYA,TS28,RESELC,2042,2.0222
KENYA,TS28,RESELC,2043,2.1372
KENYA,TS28,RESELC,2044,2.2587
KENYA,TS28,RESELC,2045,2.3871
KENYA,TS28,RESELC,2046,2.5228
KENYA,TS28,RESELC,2047,2.6663
KENYA,TS28,RESELC,2048,2.8179
KENYA,TS28,RESELC,2049,2.9781
KENYA,TS28,RESELC,2050,3.1474
KENYA,TS29,COMELC,2019,0.1352
KENYA,TS29,COMELC,2020,0.1376
KENYA,TS29,COMELC,2021,0.1438
KENYA,TS29,COMELC,2022,0.1486
KENYA,TS29,COMELC,2023,0.1532
KENYA,TS29,COMELC,2024,0.1584
KENYA,TS29,COMELC,2025,0.1641
KENYA,TS29,COMELC,2026,0.1701
KENYA,TS29,COMELC,2027,0.18
KENYA,TS29,COMELC,2028,0.1904
KENYA,TS29,COMELC,2029,0.2023
KENYA,TS29,COMELC,2030,0.215
KENYA,TS29,COMELC,2031,0.227
KENYA,TS29,COMELC,2032,0.2403
KENYA,TS29,COMELC,2033,0.2538
KENYA,TS29,COMELC,2034,0.2682
KENYA,TS29,COMELC,2035,0.2834
KENYA,TS29,COMELC,2036,0.2988
KENYA,TS29,COMELC,2037,0.3161
KENYA,TS29,COMELC,2038,0.3342
KENYA,TS29,COMELC,2039,0.3534
KENYA,TS29,COMELC,2040,0.3737
KENYA,TS29,COMELC,2041,0.3951
KENYA,TS29,COMELC,2042,0.4174
KENYA,TS29,COMELC,2043,0.4411
KENYA,TS29,COMELC,2044,0.4662
KENYA,TS29,COMELC,2045,0.4927
KENYA,TS29,COMELC,2046,0.5207
KENYA,TS29,COMELC,2047,0.5503
KENYA,TS29,COMELC,2048,0.5816
KENYA,TS29,COMELC,2049,0.6146
KENYA,TS29,COMELC,2050,0.6496
KENYA,TS29,INDELC,2019,0.4658
KENYA,TS29,INDELC,2020,0.4739
KENYA,TS29,INDELC,2021,0.4954
KENYA,TS29,INDELC,2022,0.512
KENYA,TS29,INDELC,2023,0.5276
KENYA,TS29,INDELC,2024,0.5457
KENYA,TS29,INDELC,2025,0.5654
KENYA,TS29,INDELC,2026,0.5861
KENYA,TS29,INDELC,2027,0.6199
KENYA,TS29,INDELC,2028,0.6558
KENYA,TS29,INDELC,2029,0.6968
KENYA,TS29,INDELC,2030,0.7408
KENYA,TS29,INDELC,2031,0.7822
KENYA,TS29,INDELC,2032,0.8279
KENYA,TS29,INDELC,2033,0.8744
KENYA,TS29,INDELC,2034,0.9241
KENYA,TS29,INDELC,2035,0.9762
KENYA,TS29,INDELC,2036,1.0294
KENYA,TS29,INDELC,2037,1.089
KENYA,TS29,INDELC,2038,1.1513
KENYA,TS29,INDELC,2039,1.2173
KENYA,TS29,INDELC,2040,1.2873
KENYA,TS29,INDELC,2041,1.3611
KENYA,TS29,INDELC,2042,1.4378
KENYA,TS29,INDELC,2043,1.5196
KENYA,TS29,INDELC,2044,1.606
KENYA,TS29,INDELC,2045,1.6973
KENYA,TS29,INDELC,2046,1.7938
KENYA,TS29,INDELC,2047,1.8958
KENYA,TS29,INDELC,2048,2.0036
KENYA,TS29,INDELC,2049,2.1175
KENYA,TS29,INDELC,2050,2.2379
KENYA,TS29,RESELC,2019,0.2979
KENYA,TS29,RESELC,2020,0.3031
KENYA,TS29,RESELC,2021,0.3169
KENYA,TS29,RESELC,2022,0.3274
KENYA,TS29,RESELC,2023,0.3374
KENYA,TS29,RESELC,2024,0.349
KENYA,TS29,RESELC,2025,0.3616
KENYA,TS29,RESELC,2026,0.3749
KENYA,TS29,RESELC,2027,0.3965
KENYA,TS29,RESELC,2028,0.4195
KENYA,TS29,RESELC,2029,0.4457
KENYA,TS29,RESELC,2030,0.4738
KENYA,TS29,RESELC,2031,0.5002
KENYA,TS29,RESELC,2032,0.5295
KENYA,TS29,RESELC,2033,0.5593
KENYA,TS29,RESELC,2034,0.591
KENYA,TS29,RESELC,2035,0.6244
KENYA,TS29,RESELC,2036,0.6583
KENYA,TS29,RESELC,2037,0.6965
KENYA,TS29,RESELC,2038,0.7363
KENYA,TS29,RESELC,2039,0.7785
KENYA,TS29,RESELC,2040,0.8233
KENYA,TS29,RESELC,2041,0.8705
KENYA,TS29,RESELC,2042,0.9196
KENYA,TS29,RESELC,2043,0.9719
KENYA,TS29,RESELC,2044,1.0271
KENYA,TS29,RESELC,2045,1.0855
KENYA,TS29,RESELC,2046,1.1472
KENYA,TS29,RESELC,2047,1.2125
KENYA,TS29,RESELC,2048,1.2814
KENYA,TS29,RESELC,2049,1.3543
KENYA,TS29,RESELC,2050,1.4313
KENYA,TS30,COMELC,2019,0.149
KENYA,TS30,COMELC,2020,0.1516
KENYA,TS30,COMELC,2021,0.1585
KENYA,TS30,COMELC,2022,0.1637
KENYA,TS30,COMELC,2023,0.1687
KENYA,TS30,COMELC,2024,0.1745
KENYA,TS30,COMELC,2025,0.1808
KENYA,TS30,COMELC,2026,0.1875
KENYA,TS30,COMELC,2027,0.1983
KENYA,TS30,COMELC,2028,0.2098
KENYA,TS30,COMELC,2029,0.2229
KENYA,TS30,COMELC,2030,0.2369
KENYA,TS30,COMELC,2031,0.2502
KENYA,TS30,COMELC,2032,0.2648
KENYA,TS30,COMELC,2033,0.2797
KENYA,TS30,COMELC,2034,0.2956
KENYA,TS30,COMELC,2035,0.3122
KENYA,TS30,COMELC,2036,0.3292
KENYA,TS30,COMELC,2037,0.3483
KENYA,TS30,COMELC,2038,0.3682
KENYA,TS30,COMELC,2039,0.3893
KENYA,TS30,COMELC,2040,0.4117
KENYA,TS30,COMELC,2041,0.4353
KENYA,TS30,COMELC,2042,0.4599
KENYA,TS30,COMELC,2043,0.486
KENYA,TS30,COMELC,2044,0.5137
KENYA,TS30,COMELC,2045,0.5429
KENYA,TS30,COMELC,2046,0.5737
KENYA,TS30,COMELC,2047,0.6063
KENYA,TS30,COMELC,2048,0.6408
KENYA,TS30,COMELC,2049,0.6773
KENYA,TS30,COMELC,2050,0.7158
KENYA,TS30,INDELC,2019,0.5132
KENYA,TS30,INDELC,2020,0.5222
KENYA,TS30,INDELC,2021,0.5459
KENYA,TS30,INDELC,2022,0.5641
KENYA,TS30,INDELC,2023,0.5814
KENYA,TS30,INDELC,2024,0.6013
KENYA,TS30,INDELC,2025,0.623
KENYA,TS30,INDELC,2026,0.6458
KENYA,TS30,INDELC,2027,0.6831
KENYA,TS30,INDELC,2028,0.7226
KENYA,TS30,INDELC,2029,0.7678
KENYA,TS30,INDELC,2030,0.8163
KENYA,TS30,INDELC,2031,0.8618
KENYA,TS30,INDELC,2032,0.9123
KENYA,TS30,INDELC,2033,0.9635
KENYA,TS30,INDELC,2034,1.0182
KENYA,TS30,INDELC,2035,1.0757
KENYA,TS30,INDELC,2036,1.1342
KENYA,TS30,INDELC,2037,1.2
KENYA,TS30,INDELC,2038,1.2685
KENYA,TS30,INDELC,2039,1.3413
KENYA,TS30,INDELC,2040,1.4184
KENYA,TS30,INDELC,2041,1.4997
KENYA,TS30,INDELC,2042,1.5843
KENYA,TS30,INDELC,2043,1.6744
KENYA,TS30,INDELC,2044,1.7696
KENYA,TS30,INDELC,2045,1.8702
KENYA,TS30,INDELC,2046,1.9765
KENYA,TS30,INDELC,2047,2.0889
KENYA,TS30,INDELC,2048,2.2076
KENYA,TS30,INDELC,2049,2.3332
KENYA,TS30,INDELC,2050,2.4658
KENYA,TS30,RESELC,2019,0.3282
KENYA,TS30,RESELC,2020,0.334
KENYA,TS30,RESELC,2021,0.3491
KENYA,TS30,RESELC,2022,0.3608
KENYA,TS30,RESELC,2023,0.3718
KENYA,TS30,RESELC,2024,0.3846
KENYA,TS30,RESELC,2025,0.3984
KENYA,TS30,RESELC,2026,0.413
KENYA,TS30,RESELC,2027,0.4369
KENYA,TS30,RESELC,2028,0.4622
KENYA,TS30,RESELC,2029,0.491
KENYA,TS30,RESELC,2030,0.5221
KENYA,TS30,RESELC,2031,0.5512
KENYA,TS30,RESELC,2032,0.5834
KENYA,TS30,RESELC,2033,0.6162
KENYA,TS30,RESELC,2034,0.6512
KENYA,TS30,RESELC,2035,0.688
KENYA,TS30,RESELC,2036,0.7254
KENYA,TS30,RESELC,2037,0.7674
KENYA,TS30,RESELC,2038,0.8113
KENYA,TS30,RESELC,2039,0.8578
KENYA,TS30,RESELC,2040,0.9071
KENYA,TS30,RESELC,2041,0.9592
KENYA,TS30,RESELC,2042,1.0132
KENYA,TS30,RESELC,2043,1.0708
KENYA,TS30,RESELC,2044,1.1317
KENYA,TS30,RESELC,2045,1.1961
KENYA,TS30,RESELC,2046,1.2641
KENYA,TS30,RESELC,2047,1.336
KENYA,TS30,RESELC,2048,1.4119
KENYA,TS30,RESELC,2049,1.4922
KENYA,TS30,RESELC,2050,1.577
KENYA,TS31,COMELC,2019,0.1352
KENYA,TS31,COMELC,2020,0.1376
KENYA,TS31,COMELC,2021,0.1438
KENYA,TS31,COMELC,2022,0.1486
KENYA,TS31,COMELC,2023,0.1532
KENYA,TS31,COMELC,2024,0.1584
KENYA,TS31,COMELC,2025,0.1641
KENYA,TS31,COMELC,2026,0.1701
KENYA,TS31,COMELC,2027,0.18
KENYA,TS31,COMELC,2028,0.1904
KENYA,TS31,COMELC,2029,0.2023
KENYA,TS31,COMELC,2030,0.215
KENYA,TS31,COMELC,2031,0.227
KENYA,TS31,COMELC,2032,0.2403
KENYA,TS31,COMELC,2033,0.2538
KENYA,TS31,COMELC,2034,0.2682
KENYA,TS31,COMELC,2035,0.2834
KENYA,TS31,COMELC,2036,0.2988
KENYA,TS31,COMELC,2037,0.3161
KENYA,TS31,COMELC,2038,0.3342
KENYA,TS31,COMELC,2039,0.3534
KENYA,TS31,COMELC,2040,0.3737
KENYA,TS31,COMELC,2041,0.3951
KENYA,TS31,COMELC,2042,0.4174
KENYA,TS31,COMELC,2043,0.4411
KENYA,TS31,COMELC,2044,0.4662
KENYA,TS31,COMELC,2045,0.4927
KENYA,TS31,COMELC,2046,0.5207
KENYA,TS31,COMELC,2047,0.5503
KENYA,TS31,COMELC,2048,0.5816
KENYA,TS31,COMELC,2049,0.6146
KENYA,TS31,COMELC,2050,0.6496
KENYA,TS31,INDELC,2019,0.4658
KENYA,TS31,INDELC,2020,0.4739
KENYA,TS31,INDELC,2021,0.4954
KENYA,TS31,INDELC,2022,0.512
KENYA,TS31,INDELC,2023,0.5276
KENYA,TS31,INDELC,2024,0.5457
KENYA,TS31,INDELC,2025,0.5654
KENYA,TS31,INDELC,2026,0.5861
KENYA,TS31,INDELC,2027,0.6199
KENYA,TS31,INDELC,2028,0.6558
KENYA,TS31,INDELC,2029,0.6968
KENYA,TS31,INDELC,2030,0.7408
KENYA,TS31,INDELC,2031,0.7822
KENYA,TS31,INDELC,2032,0.8279
KENYA,TS31,INDELC,2033,0.8744
KENYA,TS31,INDELC,2034,0.9241
KENYA,TS31,INDELC,2035,0.9762
KENYA,TS31,INDELC,2036,1.0294
KENYA,TS31,INDELC,2037,1.089
KENYA,TS31,INDELC,2038,1.1513
KENYA,TS31,INDELC,2039,1.2173
KENYA,TS31,INDELC,2040,1.2873
KENYA,TS31,INDELC,2041,1.3611
KENYA,TS31,INDELC,2042,1.4378
KENYA,TS31,INDELC,2043,1.5196
KENYA,TS31,INDELC,2044,1.606
KENYA,TS31,INDELC,2045,1.6973
KENYA,TS31,INDELC,2046,1.7938
KENYA,TS31,INDELC,2047,1.8958
KENYA,TS31,INDELC,2048,2.0036
KENYA,TS31,INDELC,2049,2.1175
KENYA,TS31,INDELC,2050,2.2379
KENYA,TS31,RESELC,2019,0.2979
KENYA,TS31,RESELC,2020,0.3031
KENYA,TS31,RESELC,2021,0.3169
KENYA,TS31,RESELC,2022,0.3274
KENYA,TS31,RESELC,2023,0.3374
KENYA,TS31,RESELC,2024,0.349
KENYA,TS31,RESELC,2025,0.3616
KENYA,TS31,RESELC,2026,0.3749
KENYA,TS31,RESELC,2027,0.3965
KENYA,TS31,RESELC,2028,0.4195
KENYA,TS31,RESELC,2029,0.4457
KENYA,TS31,RESELC,2030,0.4738
KENYA,TS31,RESELC,2031,0.5002
KENYA,TS31,RESELC,2032,0.5295
KENYA,TS31,RESELC,2033,0.5593
KENYA,TS31,RESELC,2034,0.591
KENYA,TS31,RESELC,2035,0.6244
KENYA,TS31,RESELC,2036,0.6583
KENYA,TS31,RESELC,2037,0.6965
KENYA,TS31,RESELC,2038,0.7363
KENYA,TS31,RESELC,2039,0.7785
KENYA,TS31,RESELC,2040,0.8233
KENYA,TS31,RESELC,2041,0.8705
KENYA,TS31,RESELC,2042,0.9196
KENYA,TS31,RESELC,2043,0.9719
KENYA,TS31,RESELC,2044,1.0271
KENYA,TS31,RESELC,2045,1.0855
KENYA,TS31,RESELC,2046,1.1472
KENYA,TS31,RESELC,2047,1.2125
KENYA,TS31,RESELC,2048,1.2814
KENYA,TS31,RESELC,2049,1.3543
KENYA,TS31,RESELC,2050,1.4313
KENYA,TS32,COMELC,2019,0.0857
KENYA,TS32,COMELC,2020,0.0872
KENYA,TS32,COMELC,2021,0.0912
KENYA,TS32,COMELC,2022,0.0943
KENYA,TS32,COMELC,2023,0.0971
KENYA,TS32,COMELC,2024,0.1005
KENYA,TS32,COMELC,2025,0.1041
KENYA,TS32,COMELC,2026,0.1079
KENYA,TS32,COMELC,2027,0.1141
KENYA,TS32,COMELC,2028,0.1207
KENYA,TS32,COMELC,2029,0.1283
KENYA,TS32,COMELC,2030,0.1364
KENYA,TS32,COMELC,2031,0.144
KENYA,TS32,COMELC,2032,0.1524
KENYA,TS32,COMELC,2033,0.161
KENYA,TS32,COMELC,2034,0.1701
KENYA,TS32,COMELC,2035,0.1797
KENYA,TS32,COMELC,2036,0.1895
KENYA,TS32,COMELC,2037,0.2005
KENYA,TS32,COMELC,2038,0.212
KENYA,TS32,COMELC,2039,0.2241
KENYA,TS32,COMELC,2040,0.237
KENYA,TS32,COMELC,2041,0.2506
KENYA,TS32,COMELC,2042,0.2647
KENYA,TS32,COMELC,2043,0.2798
KENYA,TS32,COMELC,2044,0.2957
KENYA,TS32,COMELC,2045,0.3125
KENYA,TS32,COMELC,2046,0.3303
KENYA,TS32,COMELC,2047,0.349
KENYA,TS32,COMELC,2048,0.3689
KENYA,TS32,COMELC,2049,0.3898
KENYA,TS32,COMELC,2050,0.412
KENYA,TS32,INDELC,2019,0.2954
KENYA,TS32,INDELC,2020,0.3006
KENYA,TS32,INDELC,2021,0.3142
KENYA,TS32,INDELC,2022,0.3247
KENYA,TS32,INDELC,2023,0.3346
KENYA,TS32,INDELC,2024,0.3461
KENYA,TS32,INDELC,2025,0.3586
KENYA,TS32,INDELC,2026,0.3718
KENYA,TS32,INDELC,2027,0.3932
KENYA,TS32,INDELC,2028,0.416
KENYA,TS32,INDELC,2029,0.442
KENYA,TS32,INDELC,2030,0.4699
KENYA,TS32,INDELC,2031,0.4961
KENYA,TS32,INDELC,2032,0.5251
KENYA,TS32,INDELC,2033,0.5546
KENYA,TS32,INDELC,2034,0.5861
KENYA,TS32,INDELC,2035,0.6192
KENYA,TS32,INDELC,2036,0.6529
KENYA,TS32,INDELC,2037,0.6907
KENYA,TS32,INDELC,2038,0.7302
KENYA,TS32,INDELC,2039,0.7721
KENYA,TS32,INDELC,2040,0.8165
KENYA,TS32,INDELC,2041,0.8633
KENYA,TS32,INDELC,2042,0.912
KENYA,TS32,INDELC,2043,0.9638
KENYA,TS32,INDELC,2044,1.0186
KENYA,TS32,INDELC,2045,1.0765
KENYA,TS32,INDELC,2046,1.1377
KENYA,TS32,INDELC,2047,1.2024
KENYA,TS32,INDELC,2048,1.2708
KENYA,TS32,INDELC,2049,1.343
KENYA,TS32,INDELC,2050,1.4194
KENYA,TS32,RESELC,2019,0.1889
KENYA,TS32,RESELC,2020,0.1922
KENYA,TS32,RESELC,2021,0.201
KENYA,TS32,RESELC,2022,0.2077
KENYA,TS32,RESELC,2023,0.214
KENYA,TS32,RESELC,2024,0.2214
KENYA,TS32,RESELC,2025,0.2294
KENYA,TS32,RESELC,2026,0.2378
KENYA,TS32,RESELC,2027,0.2515
KENYA,TS32,RESELC,2028,0.266
KENYA,TS32,RESELC,2029,0.2827
KENYA,TS32,RESELC,2030,0.3005
KENYA,TS32,RESELC,2031,0.3173
KENYA,TS32,RESELC,2032,0.3358
KENYA,TS32,RESELC,2033,0.3547
KENYA,TS32,RESELC,2034,0.3748
KENYA,TS32,RESELC,2035,0.396
KENYA,TS32,RESELC,2036,0.4176
KENYA,TS32,RESELC,2037,0.4418
KENYA,TS32,RESELC,2038,0.467
KENYA,TS32,RESELC,2039,0.4938
KENYA,TS32,RESELC,2040,0.5222
KENYA,TS32,RESELC,2041,0.5521
KENYA,TS32,RESELC,2042,0.5832
KENYA,TS32,RESELC,2043,0.6164
KENYA,TS32,RESELC,2044,0.6515
KENYA,TS32,RESELC,2045,0.6885
KENYA,TS32,RESELC,2046,0.7276
KENYA,TS32,RESELC,2047,0.769
KENYA,TS32,RESELC,2048,0.8127
KENYA,TS32,RESELC,2049,0.8589
KENYA,TS32,RESELC,2050,0.9078
KENYA,TS33,COMELC,2019,0.1696
KENYA,TS33,COMELC,2020,0.1726
KENYA,TS33,COMELC,2021,0.1804
KENYA,TS33,COMELC,2022,0.1865
KENYA,TS33,COMELC,2023,0.1921
KENYA,TS33,COMELC,2024,0.1987
KENYA,TS33,COMELC,2025,0.2059
KENYA,TS33,COMELC,2026,0.2135
KENYA,TS33,COMELC,2027,0.2258
KENYA,TS33,COMELC,2028,0.2388
KENYA,TS33,COMELC,2029,0.2538
KENYA,TS33,COMELC,2030,0.2698
KENYA,TS33,COMELC,2031,0.2848
KENYA,TS33,COMELC,2032,0.3015
KENYA,TS33,COMELC,2033,0.3185
KENYA,TS33,COMELC,2034,0.3365
KENYA,TS33,COMELC,2035,0.3555
KENYA,TS33,COMELC,2036,0.3749
KENYA,TS33,COMELC,2037,0.3966
KENYA,TS33,COMELC,2038,0.4193
KENYA,TS33,COMELC,2039,0.4433
KENYA,TS33,COMELC,2040,0.4688
KENYA,TS33,COMELC,2041,0.4957
KENYA,TS33,COMELC,2042,0.5236
KENYA,TS33,COMELC,2043,0.5534
KENYA,TS33,COMELC,2044,0.5849
KENYA,TS33,COMELC,2045,0.6181
KENYA,TS33,COMELC,2046,0.6533
KENYA,TS33,COMELC,2047,0.6904
KENYA,TS33,COMELC,2048,0.7297
KENYA,TS33,COMELC,2049,0.7712
KENYA,TS33,COMELC,2050,0.815
KENYA,TS33,INDELC,2019,0.5844
KENYA,TS33,INDELC,2020,0.5946
KENYA,TS33,INDELC,2021,0.6216
KENYA,TS33,INDELC,2022,0.6423
KENYA,TS33,INDELC,2023,0.662
KENYA,TS33,INDELC,2024,0.6847
KENYA,TS33,INDELC,2025,0.7094
KENYA,TS33,INDELC,2026,0.7354
KENYA,TS33,INDELC,2027,0.7778
KENYA,TS33,INDELC,2028,0.8228
KENYA,TS33,INDELC,2029,0.8743
KENYA,TS33,INDELC,2030,0.9295
KENYA,TS33,INDELC,2031,0.9813
KENYA,TS33,INDELC,2032,1.0388
KENYA,TS33,INDELC,2033,1.0971
KENYA,TS33,INDELC,2034,1.1594
KENYA,TS33,INDELC,2035,1.2248
KENYA,TS33,INDELC,2036,1.2915
KENYA,TS33,INDELC,2037,1.3663
KENYA,TS33,INDELC,2038,1.4444
KENYA,TS33,INDELC,2039,1.5273
KENYA,TS33,INDELC,2040,1.6151
KENYA,TS33,INDELC,2041,1.7077
KENYA,TS33,INDELC,2042,1.8039
KENYA,TS33,INDELC,2043,1.9065
KENYA,TS33,INDELC,2044,2.0149
KENYA,TS33,INDELC,2045,2.1295
KENYA,TS33,INDELC,2046,2.2506
KENYA,TS33,INDELC,2047,2.3785
KENYA,TS33,INDELC,2048,2.5138
KENYA,TS33,INDELC,2049,2.6567
KENYA,TS33,INDELC,2050,2.8077
KENYA,TS33,RESELC,2019,0.3737
KENYA,TS33,RESELC,2020,0.3803
KENYA,TS33,RESELC,2021,0.3975
KENYA,TS33,RESELC,2022,0.4108
KENYA,TS33,RESELC,2023,0.4234
KENYA,TS33,RESELC,2024,0.4379
KENYA,TS33,RESELC,2025,0.4537
KENYA,TS33,RESELC,2026,0.4703
KENYA,TS33,RESELC,2027,0.4974
KENYA,TS33,RESELC,2028,0.5263
KENYA,TS33,RESELC,2029,0.5591
KENYA,TS33,RESELC,2030,0.5944
KENYA,TS33,RESELC,2031,0.6276
KENYA,TS33,RESELC,2032,0.6643
KENYA,TS33,RESELC,2033,0.7017
KENYA,TS33,RESELC,2034,0.7415
KENYA,TS33,RESELC,2035,0.7833
KENYA,TS33,RESELC,2036,0.826
KENYA,TS33,RESELC,2037,0.8738
KENYA,TS33,RESELC,2038,0.9238
KENYA,TS33,RESELC,2039,0.9768
KENYA,TS33,RESELC,2040,1.0329
KENYA,TS33,RESELC,2041,1.0922
KENYA,TS33,RESELC,2042,1.1537
KENYA,TS33,RESELC,2043,1.2193
KENYA,TS33,RESELC,2044,1.2886
KENYA,TS33,RESELC,2045,1.3619
KENYA,TS33,RESELC,2046,1.4393
KENYA,TS33,RESELC,2047,1.5212
KENYA,TS33,RESELC,2048,1.6077
KENYA,TS33,RESELC,2049,1.6991
KENYA,TS33,RESELC,2050,1.7957
KENYA,TS34,COMELC,2019,0.1296
KENYA,TS34,COMELC,2020,0.1318
KENYA,TS34,COMELC,2021,0.1378
KENYA,TS34,COMELC,2022,0.1424
KENYA,TS34,COMELC,2023,0.1468
KENYA,TS34,COMELC,2024,0.1518
KENYA,TS34,COMELC,2025,0.1573
KENYA,TS34,COMELC,2026,0.163
KENYA,TS34,COMELC,2027,0.1725
KENYA,TS34,COMELC,2028,0.1824
KENYA,TS34,COMELC,2029,0.1938
KENYA,TS34,COMELC,2030,0.2061
KENYA,TS34,COMELC,2031,0.2176
KENYA,TS34,COMELC,2032,0.2303
KENYA,TS34,COMELC,2033,0.2432
KENYA,TS34,COMELC,2034,0.2571
KENYA,TS34,COMELC,2035,0.2716
KENYA,TS34,COMELC,2036,0.2863
KENYA,TS34,COMELC,2037,0.3029
