r,l,f,y,Demand
KENYA,TS27,INDELC,2041,6.5699
KENYA,TS27,INDELC,2042,7.1159
KENYA,TS27,INDELC,2043,7.6961
KENYA,TS27,INDELC,2044,8.3236
KENYA,TS27,INDELC,2045,9.0024
KENYA,TS27,INDELC,2046,9.7364
KENYA,TS27,INDELC,2047,10.5304
KENYA,TS27,INDELC,2048,11.389
KENYA,TS27,INDELC,2049,12.3177
KENYA,TS27,INDELC,2050,13.3221
KENYA,TS27,RESELC,2019,0.8592
KENYA,TS27,RESELC,2020,0.8742
KENYA,TS27,RESELC,2021,0.9139
KENYA,TS27,RESELC,2022,0.9444
KENYA,TS27,RESELC,2023,0.9733
KENYA,TS27,RESELC,2024,1.0066
KENYA,TS27,RESELC,2025,1.043
KENYA,TS27,RESELC,2026,1.1379
KENYA,TS27,RESELC,2027,1.2414
KENYA,TS27,RESELC,2028,1.3544
KENYA,TS27,RESELC,2029,1.4776
KENYA,TS27,RESELC,2030,1.6121
KENYA,TS27,RESELC,2031,1.7588
KENYA,TS27,RESELC,2032,1.9188
KENYA,TS27,RESELC,2033,2.0934
KENYA,TS27,RESELC,2034,2.2839
KENYA,TS27,RESELC,2035,2.4917
KENYA,TS27,RESELC,2036,2.7184
KENYA,TS27,RESELC,2037,2.9658
KENYA,TS27,RESELC,2038,3.2357
KENYA,TS27,RESELC,2039,3.5301
KENYA,TS27,RESELC,2040,3.8513
KENYA,TS27,RESELC,2041,4.2018
KENYA,TS27,RESELC,2042,4.551
KENYA,TS27,RESELC,2043,4.9221
KENYA,TS27,RESELC,2044,5.3234
KENYA,TS27,RESELC,2045,5.7575
KENYA,TS27,RESELC,2046,6.227
KENYA,TS27,RESELC,2047,6.7347
KENYA,TS27,RESELC,2048,7.2839
KENYA,TS27,RESELC,2049,7.8778
KENYA,TS27,RESELC,2050,8.5202
KENYA,TS28,COMELC,2019,0.2973
KENYA,TS28,COMELC,2020,0.3025
KENYA,TS28,COMELC,2021,0.3162
KENYA,TS28,COMELC,2022,0.3268
KENYA,TS28,COMELC,2023,0.3368
KENYA,TS28,COMELC,2024,0.3483
KENYA,TS28,COMELC,2025,0.3609
KENYA,TS28,COMELC,2026,0.3938
KENYA,TS28,COMELC,2027,0.4296
KENYA,TS28,COMELC,2028,0.4687
KENYA,TS28,COMELC,2029,0.5113
KENYA,TS28,COMELC,2030,0.5578
KENYA,TS28,COMELC,2031,0.6086
KENYA,TS28,COMELC,2032,0.664
KENYA,TS28,COMELC,2033,0.7244
KENYA,TS28,COMELC,2034,0.7903
KENYA,TS28,COMELC,2035,0.8622
KENYA,TS28,COMELC,2036,0.9407
KENYA,TS28,COMELC,2037,1.0263
KENYA,TS28,COMELC,2038,1.1197
KENYA,TS28,COMELC,2039,1.2216
KENYA,TS28,COMELC,2040,1.3327
KENYA,TS28,COMELC,2041,1.454
KENYA,TS28,COMELC,2042,1.5748
KENYA,TS28,COMELC,2043,1.7033
KENYA,TS28,COMELC,2044,1.8421
KENYA,TS28,COMELC,2045,1.9923
KENYA,TS28,COMELC,2046,2.1548
KENYA,TS28,COMELC,2047,2.3305
KENYA,TS28,COMELC,2048,2.5205
KENYA,TS28,COMELC,2049,2.7261
KENYA,TS28,COMELC,2050,2.9484
KENYA,TS28,INDELC,2019,1.0242
KENYA,TS28,INDELC,2020,1.0422
KENYA,TS28,INDELC,2021,1.0895
KENYA,TS28,INDELC,2022,1.1259
KENYA,TS28,INDELC,2023,1.1603
KENYA,TS28,INDELC,2024,1.2
KENYA,TS28,INDELC,2025,1.2434
KENYA,TS28,INDELC,2026,1.3565
KENYA,TS28,INDELC,2027,1.4799
KENYA,TS28,INDELC,2028,1.6146
KENYA,TS28,INDELC,2029,1.7615
KENYA,TS28,INDELC,2030,1.9218
KENYA,TS28,INDELC,2031,2.0967
KENYA,TS28,INDELC,2032,2.2875
KENYA,TS28,INDELC,2033,2.4956
KENYA,TS28,INDELC,2034,2.7227
KENYA,TS28,INDELC,2035,2.9705
KENYA,TS28,INDELC,2036,3.2408
KENYA,TS28,INDELC,2037,3.5357
KENYA,TS28,INDELC,2038,3.8574
KENYA,TS28,INDELC,2039,4.2084
KENYA,TS28,INDELC,2040,4.5913
KENYA,TS28,INDELC,2041,5.0091
KENYA,TS28,INDELC,2042,5.4254
KENYA,TS28,INDELC,2043,5.8678
KENYA,TS28,INDELC,2044,6.3463
KENYA,TS28,INDELC,2045,6.8638
KENYA,TS28,INDELC,2046,7.4234
KENYA,TS28,INDELC,2047,8.0288
KENYA,TS28,INDELC,2048,8.6834
KENYA,TS28,INDELC,2049,9.3915
KENYA,TS28,INDELC,2050,10.1573
KENYA,TS28,RESELC,2019,0.6551
KENYA,TS28,RESELC,2020,0.6665
KENYA,TS28,RESELC,2021,0.6968
KENYA,TS28,RESELC,2022,0.7201
KENYA,TS28,RESELC,2023,0.742
KENYA,TS28,RESELC,2024,0.7675
KENYA,TS28,RESELC,2025,0.7952
KENYA,TS28,RESELC,2026,0.8676
KENYA,TS28,RESELC,2027,0.9465
KENYA,TS28,RESELC,2028,1.0326
KENYA,TS28,RESELC,2029,1.1266
KENYA,TS28,RESELC,2030,1.2291
KENYA,TS28,RESELC,2031,1.341
KENYA,TS28,RESELC,2032,1.463
KENYA,TS28,RESELC,2033,1.5961
KENYA,TS28,RESELC,2034,1.7413
KENYA,TS28,RESELC,2035,1.8998
KENYA,TS28,RESELC,2036,2.0727
KENYA,TS28,RESELC,2037,2.2613
KENYA,TS28,RESELC,2038,2.467
KENYA,TS28,RESELC,2039,2.6915
KENYA,TS28,RESELC,2040,2.9364
KENYA,TS28,RESELC,2041,3.2036
KENYA,TS28,RESELC,2042,3.4698
KENYA,TS28,RESELC,2043,3.7528
KENYA,TS28,RESELC,2044,4.0588
KENYA,TS28,RESELC,2045,4.3897
KENYA,TS28,RESELC,2046,4.7477
KENYA,TS28,RESELC,2047,5.1348
KENYA,TS28,RESELC,2048,5.5535
KENYA,TS28,RESELC,2049,6.0064
KENYA,TS28,RESELC,2050,6.4961
KENYA,TS29,COMELC,2019,0.1352
KENYA,TS29,COMELC,2020,0.1376
KENYA,TS29,COMELC,2021,0.1438
KENYA,TS29,COMELC,2022,0.1486
KENYA,TS29,COMELC,2023,0.1532
KENYA,TS29,COMELC,2024,0.1584
KENYA,TS29,COMELC,2025,0.1641
KENYA,TS29,COMELC,2026,0.1791
KENYA,TS29,COMELC,2027,0.1953
KENYA,TS29,COMELC,2028,0.2131
KENYA,TS29,COMELC,2029,0.2325
KENYA,TS29,COMELC,2030,0.2537
KENYA,TS29,COMELC,2031,0.2768
KENYA,TS29,COMELC,2032,0.3019
KENYA,TS29,COMELC,2033,0.3294
KENYA,TS29,COMELC,2034,0.3594
KENYA,TS29,COMELC,2035,0.3921
KENYA,TS29,COMELC,2036,0.4278
KENYA,TS29,COMELC,2037,0.4667
KENYA,TS29,COMELC,2038,0.5092
KENYA,TS29,COMELC,2039,0.5555
KENYA,TS29,COMELC,2040,0.606
KENYA,TS29,COMELC,2041,0.6612
KENYA,TS29,COMELC,2042,0.7161
KENYA,TS29,COMELC,2043,0.7745
KENYA,TS29,COMELC,2044,0.8377
KENYA,TS29,COMELC,2045,0.906
KENYA,TS29,COMELC,2046,0.9799
KENYA,TS29,COMELC,2047,1.0598
KENYA,TS29,COMELC,2048,1.1462
KENYA,TS29,COMELC,2049,1.2396
KENYA,TS29,COMELC,2050,1.3407
KENYA,TS29,INDELC,2019,0.4658
KENYA,TS29,INDELC,2020,0.4739
KENYA,TS29,INDELC,2021,0.4954
KENYA,TS29,INDELC,2022,0.512
KENYA,TS29,INDELC,2023,0.5276
KENYA,TS29,INDELC,2024,0.5457
KENYA,TS29,INDELC,2025,0.5654
KENYA,TS29,INDELC,2026,0.6169
KENYA,TS29,INDELC,2027,0.673
KENYA,TS29,INDELC,2028,0.7342
KENYA,TS29,INDELC,2029,0.801
KENYA,TS29,INDELC,2030,0.8739
KENYA,TS29,INDELC,2031,0.9534
KENYA,TS29,INDELC,2032,1.0402
KENYA,TS29,INDELC,2033,1.1349
KENYA,TS29,INDELC,2034,1.2381
KENYA,TS29,INDELC,2035,1.3508
KENYA,TS29,INDELC,2036,1.4737
KENYA,TS29,INDELC,2037,1.6078
KENYA,TS29,INDELC,2038,1.7541
KENYA,TS29,INDELC,2039,1.9137
KENYA,TS29,INDELC,2040,2.0879
KENYA,TS29,INDELC,2041,2.2778
KENYA,TS29,INDELC,2042,2.4671
KENYA,TS29,INDELC,2043,2.6683
KENYA,TS29,INDELC,2044,2.8859
KENYA,TS29,INDELC,2045,3.1212
KENYA,TS29,INDELC,2046,3.3757
KENYA,TS29,INDELC,2047,3.651
KENYA,TS29,INDELC,2048,3.9487
KENYA,TS29,INDELC,2049,4.2707
KENYA,TS29,INDELC,2050,4.6189
KENYA,TS29,RESELC,2019,0.2979
KENYA,TS29,RESELC,2020,0.3031
KENYA,TS29,RESELC,2021,0.3169
KENYA,TS29,RESELC,2022,0.3274
KENYA,TS29,RESELC,2023,0.3374
KENYA,TS29,RESELC,2024,0.349
KENYA,TS29,RESELC,2025,0.3616
KENYA,TS29,RESELC,2026,0.3945
KENYA,TS29,RESELC,2027,0.4304
KENYA,TS29,RESELC,2028,0.4696
KENYA,TS29,RESELC,2029,0.5123
KENYA,TS29,RESELC,2030,0.5589
KENYA,TS29,RESELC,2031,0.6098
KENYA,TS29,RESELC,2032,0.6653
KENYA,TS29,RESELC,2033,0.7258
KENYA,TS29,RESELC,2034,0.7918
KENYA,TS29,RESELC,2035,0.8639
KENYA,TS29,RESELC,2036,0.9425
KENYA,TS29,RESELC,2037,1.0283
KENYA,TS29,RESELC,2038,1.1218
KENYA,TS29,RESELC,2039,1.2239
KENYA,TS29,RESELC,2040,1.3353
KENYA,TS29,RESELC,2041,1.4568
KENYA,TS29,RESELC,2042,1.5779
KENYA,TS29,RESELC,2043,1.7065
KENYA,TS29,RESELC,2044,1.8457
KENYA,TS29,RESELC,2045,1.9962
KENYA,TS29,RESELC,2046,2.1589
KENYA,TS29,RESELC,2047,2.335
KENYA,TS29,RESELC,2048,2.5254
KENYA,TS29,RESELC,2049,2.7313
KENYA,TS29,RESELC,2050,2.954
KENYA,TS30,COMELC,2019,0.149
KENYA,TS30,COMELC,2020,0.1516
KENYA,TS30,COMELC,2021,0.1585
KENYA,TS30,COMELC,2022,0.1637
KENYA,TS30,COMELC,2023,0.1687
KENYA,TS30,COMELC,2024,0.1745
KENYA,TS30,COMELC,2025,0.1808
KENYA,TS30,COMELC,2026,0.1973
KENYA,TS30,COMELC,2027,0.2152
KENYA,TS30,COMELC,2028,0.2348
KENYA,TS30,COMELC,2029,0.2562
KENYA,TS30,COMELC,2030,0.2795
KENYA,TS30,COMELC,2031,0.3049
KENYA,TS30,COMELC,2032,0.3327
KENYA,TS30,COMELC,2033,0.363
KENYA,TS30,COMELC,2034,0.396
KENYA,TS30,COMELC,2035,0.432
KENYA,TS30,COMELC,2036,0.4713
KENYA,TS30,COMELC,2037,0.5142
KENYA,TS30,COMELC,2038,0.561
KENYA,TS30,COMELC,2039,0.6121
KENYA,TS30,COMELC,2040,0.6678
KENYA,TS30,COMELC,2041,0.7285
KENYA,TS30,COMELC,2042,0.7891
KENYA,TS30,COMELC,2043,0.8534
KENYA,TS30,COMELC,2044,0.923
KENYA,TS30,COMELC,2045,0.9983
KENYA,TS30,COMELC,2046,1.0797
KENYA,TS30,COMELC,2047,1.1677
KENYA,TS30,COMELC,2048,1.2629
KENYA,TS30,COMELC,2049,1.3659
KENYA,TS30,COMELC,2050,1.4773
KENYA,TS30,INDELC,2019,0.5132
KENYA,TS30,INDELC,2020,0.5222
KENYA,TS30,INDELC,2021,0.5459
KENYA,TS30,INDELC,2022,0.5641
KENYA,TS30,INDELC,2023,0.5814
KENYA,TS30,INDELC,2024,0.6013
KENYA,TS30,INDELC,2025,0.623
KENYA,TS30,INDELC,2026,0.6797
KENYA,TS30,INDELC,2027,0.7415
KENYA,TS30,INDELC,2028,0.809
KENYA,TS30,INDELC,2029,0.8826
KENYA,TS30,INDELC,2030,0.9629
KENYA,TS30,INDELC,2031,1.0506
KENYA,TS30,INDELC,2032,1.1462
KENYA,TS30,INDELC,2033,1.2504
KENYA,TS30,INDELC,2034,1.3642
KENYA,TS30,INDELC,2035,1.4884
KENYA,TS30,INDELC,2036,1.6238
KENYA,TS30,INDELC,2037,1.7716
KENYA,TS30,INDELC,2038,1.9328
KENYA,TS30,INDELC,2039,2.1086
KENYA,TS30,INDELC,2040,2.3005
KENYA,TS30,INDELC,2041,2.5098
KENYA,TS30,INDELC,2042,2.7184
KENYA,TS30,INDELC,2043,2.9401
KENYA,TS30,INDELC,2044,3.1798
KENYA,TS30,INDELC,2045,3.4391
KENYA,TS30,INDELC,2046,3.7195
KENYA,TS30,INDELC,2047,4.0228
KENYA,TS30,INDELC,2048,4.3509
KENYA,TS30,INDELC,2049,4.7056
KENYA,TS30,INDELC,2050,5.0893
KENYA,TS30,RESELC,2019,0.3282
KENYA,TS30,RESELC,2020,0.334
KENYA,TS30,RESELC,2021,0.3491
KENYA,TS30,RESELC,2022,0.3608
KENYA,TS30,RESELC,2023,0.3718
KENYA,TS30,RESELC,2024,0.3846
KENYA,TS30,RESELC,2025,0.3984
KENYA,TS30,RESELC,2026,0.4347
KENYA,TS30,RESELC,2027,0.4742
KENYA,TS30,RESELC,2028,0.5174
KENYA,TS30,RESELC,2029,0.5645
KENYA,TS30,RESELC,2030,0.6158
KENYA,TS30,RESELC,2031,0.6719
KENYA,TS30,RESELC,2032,0.733
KENYA,TS30,RESELC,2033,0.7997
KENYA,TS30,RESELC,2034,0.8725
KENYA,TS30,RESELC,2035,0.9519
KENYA,TS30,RESELC,2036,1.0385
KENYA,TS30,RESELC,2037,1.133
KENYA,TS30,RESELC,2038,1.2361
KENYA,TS30,RESELC,2039,1.3486
KENYA,TS30,RESELC,2040,1.4713
KENYA,TS30,RESELC,2041,1.6052
KENYA,TS30,RESELC,2042,1.7386
KENYA,TS30,RESELC,2043,1.8803
KENYA,TS30,RESELC,2044,2.0337
KENYA,TS30,RESELC,2045,2.1995
KENYA,TS30,RESELC,2046,2.3788
KENYA,TS30,RESELC,2047,2.5728
KENYA,TS30,RESELC,2048,2.7826
KENYA,TS30,RESELC,2049,3.0095
KENYA,TS30,RESELC,2050,3.2549
KENYA,TS31,COMELC,2019,0.1352
KENYA,TS31,COMELC,2020,0.1376
KENYA,TS31,COMELC,2021,0.1438
KENYA,TS31,COMELC,2022,0.1486
KENYA,TS31,COMELC,2023,0.1532
KENYA,TS31,COMELC,2024,0.1584
KENYA,TS31,COMELC,2025,0.1641
KENYA,TS31,COMELC,2026,0.1791
KENYA,TS31,COMELC,2027,0.1953
KENYA,TS31,COMELC,2028,0.2131
KENYA,TS31,COMELC,2029,0.2325
KENYA,TS31,COMELC,2030,0.2537
KENYA,TS31,COMELC,2031,0.2768
KENYA,TS31,COMELC,2032,0.3019
KENYA,TS31,COMELC,2033,0.3294
KENYA,TS31,COMELC,2034,0.3594
KENYA,TS31,COMELC,2035,0.3921
KENYA,TS31,COMELC,2036,0.4278
KENYA,TS31,COMELC,2037,0.4667
KENYA,TS31,COMELC,2038,0.5092
KENYA,TS31,COMELC,2039,0.5555
KENYA,TS31,COMELC,2040,0.606
KENYA,TS31,COMELC,2041,0.6612
KENYA,TS31,COMELC,2042,0.7161
KENYA,TS31,COMELC,2043,0.7745
KENYA,TS31,COMELC,2044,0.8377
KENYA,TS31,COMELC,2045,0.906
KENYA,TS31,COMELC,2046,0.9799
KENYA,TS31,COMELC,2047,1.0598
KENYA,TS31,COMELC,2048,1.1462
KENYA,TS31,COMELC,2049,1.2396
KENYA,TS31,COMELC,2050,1.3407
KENYA,TS31,INDELC,2019,0.4658
KENYA,TS31,INDELC,2020,0.4739
KENYA,TS31,INDELC,2021,0.4954
KENYA,TS31,INDELC,2022,0.512
KENYA,TS31,INDELC,2023,0.5276
KENYA,TS31,INDELC,2024,0.5457
KENYA,TS31,INDELC,2025,0.5654
KENYA,TS31,INDELC,2026,0.6169
KENYA,TS31,INDELC,2027,0.673
KENYA,TS31,INDELC,2028,0.7342
KENYA,TS31,INDELC,2029,0.801
KENYA,TS31,INDELC,2030,0.8739
KENYA,TS31,INDELC,2031,0.9534
KENYA,TS31,INDELC,2032,1.0402
KENYA,TS31,INDELC,2033,1.1349
KENYA,TS31,INDELC,2034,1.2381
KENYA,TS31,INDELC,2035,1.3508
KENYA,TS31,INDELC,2036,1.4737
KENYA,TS31,INDELC,2037,1.6078
KENYA,TS31,INDELC,2038,1.7541
KENYA,TS31,INDELC,2039,1.9137
KENYA,TS31,INDELC,2040,2.0879
KENYA,TS31,INDELC,2041,2.2778
KENYA,TS31,INDELC,2042,2.4671
KENYA,TS31,INDELC,2043,2.6683
KENYA,TS31,INDELC,2044,2.8859
KENYA,TS31,INDELC,2045,3.1212
KENYA,TS31,INDELC,2046,3.3757
KENYA,TS31,INDELC,2047,3.651
KENYA,TS31,INDELC,2048,3.9487
KENYA,TS31,INDELC,2049,4.2707
KENYA,TS31,INDELC,2050,4.6189
KENYA,TS31,RESELC,2019,0.2979
KENYA,TS31,RESELC,2020,0.3031
KENYA,TS31,RESELC,2021,0.3169
KENYA,TS31,RESELC,2022,0.3274
KENYA,TS31,RESELC,2023,0.3374
KENYA,TS31,RESELC,2024,0.349
KENYA,TS31,RESELC,2025,0.3616
KENYA,TS31,RESELC,2026,0.3945
KENYA,TS31,RESELC,2027,0.4304
KENYA,TS31,RESELC,2028,0.4696
KENYA,TS31,RESELC,2029,0.5123
KENYA,TS31,RESELC,2030,0.5589
KENYA,TS31,RESELC,2031,0.6098
KENYA,TS31,RESELC,2032,0.6653
KENYA,TS31,RESELC,2033,0.7258
KENYA,TS31,RESELC,2034,0.7918
KENYA,TS31,RESELC,2035,0.8639
KENYA,TS31,RESELC,2036,0.9425
KENYA,TS31,RESELC,2037,1.0283
KENYA,TS31,RESELC,2038,1.1218
KENYA,TS31,RESELC,2039,1.2239
KENYA,TS31,RESELC,2040,1.3353
KENYA,TS31,RESELC,2041,1.4568
KENYA,TS31,RESELC,2042,1.5779
KENYA,TS31,RESELC,2043,1.7065
KENYA,TS31,RESELC,2044,1.8457
KENYA,TS31,RESELC,2045,1.9962
KENYA,TS31,RESELC,2046,2.1589
KENYA,TS31,RESELC,2047,2.335
KENYA,TS31,RESELC,2048,2.5254
KENYA,TS31,RESELC,2049,2.7313
KENYA,TS31,RESELC,2050,2.954
KENYA,TS32,COMELC,2019,0.0857
KENYA,TS32,COMELC,2020,0.0872
KENYA,TS32,COMELC,2021,0.0912
KENYA,TS32,COMELC,2022,0.0943
KENYA,TS32,COMELC,2023,0.0971
KENYA,TS32,COMELC,2024,0.1005
KENYA,TS32,COMELC,2025,0.1041
KENYA,TS32,COMELC,2026,0.1136
KENYA,TS32,COMELC,2027,0.1239
KENYA,TS32,COMELC,2028,0.1352
KENYA,TS32,COMELC,2029,0.1475
KENYA,TS32,COMELC,2030,0.1609
KENYA,TS32,COMELC,2031,0.1755
KENYA,TS32,COMELC,2032,0.1915
KENYA,TS32,COMELC,2033,0.2089
KENYA,TS32,COMELC,2034,0.2279
KENYA,TS32,COMELC,2035,0.2487
KENYA,TS32,COMELC,2036,0.2713
KENYA,TS32,COMELC,2037,0.296
KENYA,TS32,COMELC,2038,0.3229
KENYA,TS32,COMELC,2039,0.3523
KENYA,TS32,COMELC,2040,0.3844
KENYA,TS32,COMELC,2041,0.4194
KENYA,TS32,COMELC,2042,0.4542
KENYA,TS32,COMELC,2043,0.4913
KENYA,TS32,COMELC,2044,0.5313
KENYA,TS32,COMELC,2045,0.5746
KENYA,TS32,COMELC,2046,0.6215
KENYA,TS32,COMELC,2047,0.6722
KENYA,TS32,COMELC,2048,0.727
KENYA,TS32,COMELC,2049,0.7863
KENYA,TS32,COMELC,2050,0.8504
KENYA,TS32,INDELC,2019,0.2954
KENYA,TS32,INDELC,2020,0.3006
KENYA,TS32,INDELC,2021,0.3142
KENYA,TS32,INDELC,2022,0.3247
KENYA,TS32,INDELC,2023,0.3346
KENYA,TS32,INDELC,2024,0.3461
KENYA,TS32,INDELC,2025,0.3586
KENYA,TS32,INDELC,2026,0.3912
KENYA,TS32,INDELC,2027,0.4268
KENYA,TS32,INDELC,2028,0.4657
KENYA,TS32,INDELC,2029,0.5081
KENYA,TS32,INDELC,2030,0.5543
KENYA,TS32,INDELC,2031,0.6047
KENYA,TS32,INDELC,2032,0.6598
KENYA,TS32,INDELC,2033,0.7198
KENYA,TS32,INDELC,2034,0.7853
KENYA,TS32,INDELC,2035,0.8567
KENYA,TS32,INDELC,2036,0.9347
KENYA,TS32,INDELC,2037,1.0198
KENYA,TS32,INDELC,2038,1.1126
KENYA,TS32,INDELC,2039,1.2138
KENYA,TS32,INDELC,2040,1.3242
KENYA,TS32,INDELC,2041,1.4447
KENYA,TS32,INDELC,2042,1.5648
KENYA,TS32,INDELC,2043,1.6924
KENYA,TS32,INDELC,2044,1.8304
KENYA,TS32,INDELC,2045,1.9797
KENYA,TS32,INDELC,2046,2.1411
KENYA,TS32,INDELC,2047,2.3157
KENYA,TS32,INDELC,2048,2.5045
KENYA,TS32,INDELC,2049,2.7087
KENYA,TS32,INDELC,2050,2.9296
KENYA,TS32,RESELC,2019,0.1889
KENYA,TS32,RESELC,2020,0.1922
KENYA,TS32,RESELC,2021,0.201
KENYA,TS32,RESELC,2022,0.2077
KENYA,TS32,RESELC,2023,0.214
KENYA,TS32,RESELC,2024,0.2214
KENYA,TS32,RESELC,2025,0.2294
KENYA,TS32,RESELC,2026,0.2502
KENYA,TS32,RESELC,2027,0.273
KENYA,TS32,RESELC,2028,0.2978
KENYA,TS32,RESELC,2029,0.3249
KENYA,TS32,RESELC,2030,0.3545
KENYA,TS32,RESELC,2031,0.3868
KENYA,TS32,RESELC,2032,0.422
KENYA,TS32,RESELC,2033,0.4603
KENYA,TS32,RESELC,2034,0.5022
KENYA,TS32,RESELC,2035,0.5479
KENYA,TS32,RESELC,2036,0.5978
KENYA,TS32,RESELC,2037,0.6522
KENYA,TS32,RESELC,2038,0.7115
KENYA,TS32,RESELC,2039,0.7763
KENYA,TS32,RESELC,2040,0.8469
KENYA,TS32,RESELC,2041,0.924
KENYA,TS32,RESELC,2042,1.0008
KENYA,TS32,RESELC,2043,1.0824
KENYA,TS32,RESELC,2044,1.1706
KENYA,TS32,RESELC,2045,1.2661
KENYA,TS32,RESELC,2046,1.3693
KENYA,TS32,RESELC,2047,1.481
KENYA,TS32,RESELC,2048,1.6018
KENYA,TS32,RESELC,2049,1.7324
KENYA,TS32,RESELC,2050,1.8736
KENYA,TS33,COMELC,2019,0.1696
KENYA,TS33,COMELC,2020,0.1726
KENYA,TS33,COMELC,2021,0.1804
KENYA,TS33,COMELC,2022,0.1865
KENYA,TS33,COMELC,2023,0.1921
KENYA,TS33,COMELC,2024,0.1987
KENYA,TS33,COMELC,2025,0.2059
KENYA,TS33,COMELC,2026,0.2246
KENYA,TS33,COMELC,2027,0.2451
KENYA,TS33,COMELC,2028,0.2674
KENYA,TS33,COMELC,2029,0.2917
KENYA,TS33,COMELC,2030,0.3183
KENYA,TS33,COMELC,2031,0.3472
KENYA,TS33,COMELC,2032,0.3788
KENYA,TS33,COMELC,2033,0.4133
KENYA,TS33,COMELC,2034,0.4509
KENYA,TS33,COMELC,2035,0.4919
KENYA,TS33,COMELC,2036,0.5367
KENYA,TS33,COMELC,2037,0.5855
KENYA,TS33,COMELC,2038,0.6388
KENYA,TS33,COMELC,2039,0.6969
KENYA,TS33,COMELC,2040,0.7604
KENYA,TS33,COMELC,2041,0.8295
KENYA,TS33,COMELC,2042,0.8985
KENYA,TS33,COMELC,2043,0.9718
KENYA,TS33,COMELC,2044,1.051
KENYA,TS33,COMELC,2045,1.1367
KENYA,TS33,COMELC,2046,1.2294
KENYA,TS33,COMELC,2047,1.3296
KENYA,TS33,COMELC,2048,1.438
KENYA,TS33,COMELC,2049,1.5553
KENYA,TS33,COMELC,2050,1.6821
KENYA,TS33,INDELC,2019,0.5844
KENYA,TS33,INDELC,2020,0.5946
KENYA,TS33,INDELC,2021,0.6216
KENYA,TS33,INDELC,2022,0.6423
KENYA,TS33,INDELC,2023,0.662
KENYA,TS33,INDELC,2024,0.6847
KENYA,TS33,INDELC,2025,0.7094
KENYA,TS33,INDELC,2026,0.7739
KENYA,TS33,INDELC,2027,0.8443
KENYA,TS33,INDELC,2028,0.9212
KENYA,TS33,INDELC,2029,1.005
KENYA,TS33,INDELC,2030,1.0965
KENYA,TS33,INDELC,2031,1.1962
KENYA,TS33,INDELC,2032,1.3051
KENYA,TS33,INDELC,2033,1.4238
KENYA,TS33,INDELC,2034,1.5534
KENYA,TS33,INDELC,2035,1.6947
KENYA,TS33,INDELC,2036,1.8489
KENYA,TS33,INDELC,2037,2.0172
KENYA,TS33,INDELC,2038,2.2007
KENYA,TS33,INDELC,2039,2.401
KENYA,TS33,INDELC,2040,2.6195
KENYA,TS33,INDELC,2041,2.8578
KENYA,TS33,INDELC,2042,3.0953
KENYA,TS33,INDELC,2043,3.3477
KENYA,TS33,INDELC,2044,3.6207
KENYA,TS33,INDELC,2045,3.916
KENYA,TS33,INDELC,2046,4.2353
KENYA,TS33,INDELC,2047,4.5806
KENYA,TS33,INDELC,2048,4.9541
KENYA,TS33,INDELC,2049,5.3581
KENYA,TS33,INDELC,2050,5.795
KENYA,TS33,RESELC,2019,0.3737
KENYA,TS33,RESELC,2020,0.3803
KENYA,TS33,RESELC,2021,0.3975
KENYA,TS33,RESELC,2022,0.4108
KENYA,TS33,RESELC,2023,0.4234
KENYA,TS33,RESELC,2024,0.4379
KENYA,TS33,RESELC,2025,0.4537
KENYA,TS33,RESELC,2026,0.495
KENYA,TS33,RESELC,2027,0.54
KENYA,TS33,RESELC,2028,0.5891
KENYA,TS33,RESELC,2029,0.6428
KENYA,TS33,RESELC,2030,0.7012
KENYA,TS33,RESELC,2031,0.765
KENYA,TS33,RESELC,2032,0.8347
KENYA,TS33,RESELC,2033,0.9106
KENYA,TS33,RESELC,2034,0.9935
KENYA,TS33,RESELC,2035,1.0839
KENYA,TS33,RESELC,2036,1.1825
KENYA,TS33,RESELC,2037,1.2901
KENYA,TS33,RESELC,2038,1.4075
KENYA,TS33,RESELC,2039,1.5356
KENYA,TS33,RESELC,2040,1.6753
KENYA,TS33,RESELC,2041,1.8277
KENYA,TS33,RESELC,2042,1.9796
KENYA,TS33,RESELC,2043,2.1411
KENYA,TS33,RESELC,2044,2.3156
KENYA,TS33,RESELC,2045,2.5045
KENYA,TS33,RESELC,2046,2.7087
KENYA,TS33,RESELC,2047,2.9296
KENYA,TS33,RESELC,2048,3.1684
KENYA,TS33,RESELC,2049,3.4268
KENYA,TS33,RESELC,2050,3.7062
KENYA,TS34,COMELC,2019,0.1296
KENYA,TS34,COMELC,2020,0.1318
KENYA,TS34,COMELC,2021,0.1378
KENYA,TS34,COMELC,2022,0.1424
KENYA,TS34,COMELC,2023,0.1468
KENYA,TS34,COMELC,2024,0.1518
KENYA,TS34,COMELC,2025,0.1573
KENYA,TS34,COMELC,2026,0.1716
KENYA,TS34,COMELC,2027,0.1872
KENYA,TS34,COMELC,2028,0.2042
KENYA,TS34,COMELC,2029,0.2228
KENYA,TS34,COMELC,2030,0.2431
KENYA,TS34,COMELC,2031,0.2652
KENYA,TS34,COMELC,2032,0.2894
KENYA,TS34,COMELC,2033,0.3157
KENYA,TS34,COMELC,2034,0.3444
KENYA,TS34,COMELC,2035,0.3758
KENYA,TS34,COMELC,2036,0.4099
KENYA,TS34,COMELC,2037,0.4473
KENYA,TS34,COMELC,2038,0.4879
